tweet_id	parent_tweet_id	tweet_text	tweet_type	created_at	language	user_id	username	parent_user_id	parent_username
1662586405825171458	1658516090324910090	"@ChimamandaReal @4thEstateBooks @AAKnopf Using racial labels like 'white people' and 'black people' promotes racism and division among Human Beings""

When the people in Europe, were deceived into calling themselves â€˜white peopleâ€™; it was a declaration of their superiority over other races

https://t.co/w0MuaFIGXh"	reply	5/27/2023 22:27	en	246950414	chiniquy		
1661802841105747968	1661555529481592834	Itâ€™s literally just racism. Miles in comics, movies, and games has become his own character. Hell, in the comics, his books, even in 616 exist completely parallel to Peterâ€™s, with little to no crossover. Heâ€™s a fully fleshed out, likeable character. Itâ€™s just cuz heâ€™s black. https://t.co/fOVw7Kg6pc	retweet	5/25/2023 18:34	en	1008543318173732866	pickmemingyu	1080010427931742208	stormlord96
1662588589086064646	1662168210035048465	There never has been and never will be anything â€œfiscally responsibleâ€ about not paying Americaâ€™s bills, killing millions of jobs and plunging our economy into recession. Extreme MAGA Republicans arenâ€™t the party of â€œfiscal responsibility.â€ https://t.co/PoSydgYgG4	retweet	5/27/2023 22:36	en	976148524072128513	chkay721	3044993235	reptedlieu
1661364408529096705	1660978896668594177	@tanyarlfes Semoga dia ilang cm krn padi nya blm bsa dipanen yah â˜¹ kangen nonton cici lizqi sambil makan	reply	5/24/2023 13:31	in	1380485741201907714	dionisiachy		
1661364396369518592	1661362913292976130	@confissoeszxxx Ã‰ a mina da confissÃ£o de ontem ctz kkk	reply	5/24/2023 13:31	pt	1370547592988405762	sc_vitor48	1454549377234657289	confissoeszxxx
1662577740569276417		How does anyone know if Antifa, a loosely organized fairly under the radar group is EVER involved in protest? Anyone can wear black even MTGâ€¦	post	5/27/2023 21:53	en	1586945940165795840	michele09494029		
1662597468226289665	1662509522940993536	@TiffMoodNukes Bravo girl!ðŸ‘ Nothing more racist or ignorant than a white liberal with a BLM flag.ðŸ˜’	reply	5/27/2023 23:11	en	1330842926335860736	pgkracken	1570179010445058048	tiffmoodnukes
1661452065086767105	1661443691683143680	"To grow up in Tennessee, picking cotton,  be abandoned by both parents, survive an abusive relationship, battle with ageism, sexism, and racism just to come out as one of the best performers of all time.

Youâ€™ve fought the good fight and won, rest in power Tina Turner! https://t.co/WbwPSwdSrw"	retweet	5/24/2023 19:20	en	1144438033904734214	karaditsie	1387126378949140489	yoncecapital
1661732777165987846	1661732658576257030	@Matheusnevesp_ @isalourenco17 @lucasapcouto Por mim Ã© tranquilo dependendo do lugar kkk	reply	5/25/2023 13:55	pt	850511737874993157	aandriix_		
1662585740264349696	1636849882173513728	As long as White people continue to be racist; Black people will always know more about us, then we know about ourselvesâ€”Emlyn Pearce ðŸ‘‡ðŸ¾ https://t.co/s3ejgUud4E	retweet	5/27/2023 22:25	en	17901118	music2c	545976685	keneakers
1661452392007716868	1661452314492690432	"Unironically, the people that claim everything is a psyop if it makes them look bad is calling Ethan fake, a liberal, Antifa, or a Fed.

@BLUEPILLTV congrats you're now Jussie Smollette. https://t.co/LrQZKNxD9U"	retweet	5/24/2023 19:21	en	32965275	alilywiththorns	1516633566930771979	chudsoftiktok
1662577896668516357		@JoshStein_ #JoshStein #NCPol #BLM https://t.co/p9JjUBSUTq	post	5/27/2023 21:53	qme	1523018470803357697	banannobot		
1662586166447669248		Saw a pride parade clip from last year. Two men almost naked in fetish wear. A white guy whipping a black man while he was on all fours. The racist connotations made me cringe. Like wtf?	post	5/27/2023 22:26	en	1405942737707450375	micah40732315		
1662598319187587076		Gente nÃ£o sei se sou so eu mas corta mto meu clima me arrumar pra ir num restaurante e ele ser no shopping kkk tipo, corta a vibe sabe	post	5/27/2023 23:15	pt	1195695928512057344	aniinhacft		
1662590580977745922	1662585568889323520	@diambavencida1 Eita!! acho que nÃ£o tenho nÃ£o kkk qual a boa?	reply	5/27/2023 22:44	pt	71893718	laritssamaga		
1662598842552860672	1662439914083082240	Meet #JaimeMcgowan another KAROYLN BRYANT 2.0 wanted to kill a black 15 yr old kid was caught on camera &amp; her lawyer still lied trying to make her the â€œvictimâ€ !!! Notice itâ€™s a trend that they are targeting black youth!! We can see &amp; hear the footage and all the witnesses BUTâ€¦ https://t.co/vjbs0R4qZz	retweet	5/27/2023 23:17	en	808448996339580928	gullahjacktrack	1629265869342916609	kingtalkyoshit
1662598701666140161		falo nd kkk	post	5/27/2023 23:16	pt	1462216786779250689	yayaac01		
1661386365035065351	1661368717567991809	No surprise here... https://t.co/vRZN5k07eq	retweet	5/24/2023 14:59	en	1594152458879737862	texasbarb6	41634520	seanhannity
1662591086466854916	1662590713123557377	@BlckRosamund Mantan suaminya org baliii and she has actually lived in north bali for one year ðŸ¤£ bhs indo dia logat bali bangeut. Rumah dia full of women and strong women only she literally said â€œwomen empowerment here ðŸ’ªðŸ’ªâ€ blm gitu rumahnya superrrr colorful i like it sm super artsy ðŸ¥¹ðŸ¥¹	reply	5/27/2023 22:46	en	1617901081295720448	zzinhothezzo		
1662600220293857280	1662582511011086337	@sallymcmanus You sound desperate &amp; scared. #VoteNoAustralia to reject racism &amp; apartheid	reply	5/27/2023 23:22	en	541513009	grantbrowne1		
1662580761709387777	1662538187288215552	Always an ignorant white racist woman like Joy Bahar that tells us Republican Black men don't understand the Black struggle, but her blackface self does!	quote	5/27/2023 22:05	en	1590351543424917506	reidyt62		
1662600647861043200	1662564858506670083	@TomFitton @UConn Apply it to all students for all races otherwise itâ€™s racism	reply	5/27/2023 23:24	en	1618678727642124308	cj95875524	18266688	tomfitton
1661741721389244422	1661716038508072960	@POTUS Again. Your handlers are just one big circle of the same shit over and over. I think there is a schedule. Even days talk about racism. Odd days talk about woman rights being violated. Every 3rd day say you suck economy is doing great. Every 4 days falsely created millions jobs	reply	5/25/2023 14:31	en	4595630653	usapride1959	1349149096909668363	potus
1662581825728835584		"https://t.co/1ylMzN1H3P

#mikesrandomthoughts #redwave2024 #bluelivesmatter #Senate #Congress #houseofrepresentatives #atwar #ATWA #JoeBiden #KamalaHarris #Trump2024  #CandaceOwens #antifascist #BLM #blacklivesmatter  #veterans #secondamendment  #supremecourt"	post	5/27/2023 22:09	qme	1013079830085210115	mike54371842		
1662582177211510786	1662447947504660480	Jkkkkk	quote	5/27/2023 22:10	qst	1425821188584996867	j_cinco7	1375507977940131849	eae_mozao8
1662593359075217408	1662415893039828994	"Paul Kelly opposed the Royal Commission into Child Sexual abuse.

He opposed marriage equality.

He used his position to defend Christian Porter.

Now he opposes The Voice.

It's always the same people on the wrong side of history. Leave them in the past where they belong. https://t.co/aBOifSA0iE"	retweet	5/27/2023 22:55	en	813490851171037184	johnnimmo8	27382158	aaronsmith333
1662590733210075139	1662567549039517696	@AsadAToor @NawazSharifMNS @MurtazaViews Jan bojh k insult karwai hai...koe hamla nahi hova go check news blm wala arrest hova wahan coffee giri	reply	5/27/2023 22:44	in	1332386126	adeeljaved919		
1662582818617032705		Sim, me apx pelo Barneyyyyy, mas sou Ted KKK #HowIMetYourMother	post	5/27/2023 22:13	pt	1131720817707028480	callmeredhairr		
1662582799839141888	1662567110076162048	@tracklist Tinha chance da queen imitar uma guitarra hj kkk? "Why why why why why "ðŸ¥º	reply	5/27/2023 22:13	en	1535269129845981184	mariaeududaa		
1662591083883163656	1662555563580858368	"@jilevin Good bot.

Funny you mentioned math when you flock of incompetents spent a few talking points memo cycles discussing how it's racist.

Also funny to see you mention science when you don't know what women are and history bc you're trying to forget your Nazi and kkk/Jim crow past."	reply	5/27/2023 22:46	en	1546628375988551681	kadrielf		
1662591634322915328	1662507789632282625	For teaching purposes; let's take a moment and point out racist code words  individuals are starting to use online, like; â€œJogger.â€ Mostly used by; White Supremacists! They have started to use certain code words for the N-Word after Ahmaud Arbery's Death... Over recent years,â€¦ https://t.co/lmf8a1NWLb	retweet	5/27/2023 22:48	en	1263544508861595649	larry96786985	545976685	keneakers
1662603923306192898	1662601072228040709	"Hollywood star Jane Fonda made the outrageous claim Friday that climate change is being caused by men, specifically white men, adding that â€œthose menâ€ must be arrested and jailed.

She also blamed the â€œpatriarchyâ€ &amp; â€œracismâ€ for global warming  
ðŸ˜²ðŸ˜‚ 
https://t.co/cuQt2ce2fG"	retweet	5/27/2023 23:37	en	69768385	resistitalltx	1231955057656188929	li_islander
1662604402505715713	1662554483568590852	"This quote that Elon Musk retweeted is not actually from Voltaire, it's from neo-Nazi and white supremacist Kevin Strom.

So weird how he keeps stumbling upon all of these white supremacist memes. I'm sure it's fine."	retweet	5/27/2023 23:39	en	26054138	pgmckim	102594136	oneunderscore__
1661432571245514752	1463609474157998086	"Jack Posobiec: 
* Planted a â€œRape Melaniaâ€ sign at a Trump protest (to make protesters look bad)
* Falsely claimed that pipe bombs had been planted during a protest of George Floydâ€™s murder
* Promoted the false claim that â€œAntifaâ€ had derailed an Amtrak train #PosobiecLies 1/ https://t.co/fU4xY0DwrW"	retweet	5/24/2023 18:02	en	1532741424533446657	nmoffittdem	4541535439	jennycohn1
1662604741397065728	1662506545765130240	We will always be hated for just existing. Thereâ€™s no way around it, no way to hide from it, no way to negotiate with it, and no way to beg and plead for it to be different.	quote	5/27/2023 23:40	en	765577604950740993	safforldft	3049768739	hannahdrake628
1662586290196365312	1662579499941208065	@stephenpierce5 @Steve_Laws_ Yes the history such as Tower of London etc but it is so full of other races it does not seem English anymore, black youths stabbing each other and loads of muslims make it seem like a third world country. Crime is very high.	reply	5/27/2023 22:27	en	1508450087957151758	jog1wy		
1662605863591243776	1662467337386074112	@realBlagojevich Spoken like a true scumbag criminal. #MAGA trash	reply	5/27/2023 23:45	en	1380991510800433155	rosanne83198266		
1662588262505152513	1661734621837668352	I believe that 2024 will finally be the great unraveling of the gop. They have overplayed their hand virtually everywhere as they openly promote racism, stomp on individual freedoms, stifle freedom for parents to raise their own children, and value guns over people.	retweet	5/27/2023 22:35	en	1554525904688140289	particlewavecat	248072326	seafocks
1662607122465529859	1662550725132525569	@mplatt21 Youâ€™re no Christian. Keep Jesusâ€™s name out of your nasty, racist mouth.	reply	5/27/2023 23:50	en	1513632851744501768	lunaspencer16		
1661737053430874113		Itâ€™s a shame i get most of my news from twitter. Because this app used to be just pure banter and information. Now itâ€™s filled with racism, insecurity projections, think pieces and bullying.	post	5/25/2023 14:12	en	359091268	babzaf		
1662606844789923840	1662464154781745153	So it's really fascinating to watch doctors in real time turn medical racism into "you are higher risk of dying because you're a (recently) pregnant Black woman" rather than "I should improve my skills and work to reduce my racial bias as a practitioner".	retweet	5/27/2023 23:48	en	363063200	matt_dragon	758094541	khadastrophic
1662599057385172994	1662530424705253378	This quote is not from Voltaire. Itâ€™s from white supremacist and Holocaust denier Kevin Alfred Strom, who pled guilty to possession of child pornography in 2008. Thatâ€™s who you just quoted to your 130 million followers @elonmusk. Delete your account and resign already. https://t.co/yOXmWWcb3V	retweet	5/27/2023 23:17	en	80848858	stogieblues	739844197935644672	amoneyresists
1662588870741860352	1662506545765130240	In this moment that little Black girl was taught something about race even though no words were exchanged and she wonâ€™t forget it. https://t.co/TFLAzoVYEe	retweet	5/27/2023 22:37	en	2912765867	sherezade1006	3049768739	hannahdrake628
1662599272817106948	1662469360873619457	@JebraFaushay I am not sure, if she really believes that. and she is white.. Why doesn't she kill herself? One less white person on this planet.	reply	5/27/2023 23:18	en	1519087228265410570	e_zoumboulis		
1661610272899977217	1661606337510342662	The official Black Lives Matter group is at risk of bankruptcy after paying family members &amp; friends multi-million dollar â€œconsultantâ€ salaries. #BLM received tens of millions in donations during the 2020 riots  mostly from liberal whites who felt guilty. https://t.co/BmYapCm1bn	retweet	5/25/2023 5:48	en	19924989	drawncutlass	2835451658	mrandyngo
1662596135712616450	1661906369295917057	Professor NÃ£o Ensina Nada Abelha Fere Com CÃº kkk Viciada Nessa MÃ¡ximo Respeito Quem Fez Nunca Tinha Ouvido Essa  ðŸ¤£ðŸ•ºðŸ‡µðŸ‡­ðŸ¥‰ https://t.co/VvP083Z7VO	retweet	5/27/2023 23:06	pt	1183961016088039424	dmr_salvador	1154971169793159169	desastradodotb
1662590319920291842	1661927350546714624	In this photograph, civil rights advocate James Meredith sustains gunshot wounds to his head, back, and neck when he is unexpectedly targeted by a sniper during his leadership of a demonstration aimed at raising awareness about racism. Here is an account of Meredith's experience:â€¦ https://t.co/my53t24nMG	retweet	5/27/2023 22:43	en	293708758	spireship	855481986290524160	historyinmemes
1661504556969107458	1661137938145583105	@TheeDCstan My last point (sorry) Ororo and Tâ€™Challa (two BLACK heroes) sittting down and talking about history of slavery and racism being hidden by empires like the U.S. and Galactic empire is better than any coded mutant/human racism allegory there could ever be. ðŸ¤·ðŸ¿â€â™‚ï¸ it just hits even now. https://t.co/t8iREFYoek	retweet	5/24/2023 22:48	en	1549900453038768128	derekdlawson15	750823720353140736	dsolomon83
1662609103498117121		Hoje nao vaza nada dessa gravaÃ§Ã£o kkk	post	5/27/2023 23:57	pt	54719752	junior_fer		
1662591283150438415	1662311637401886720	@JessicaUSAF The new KKK wears a red hat.	retweet	5/27/2023 22:47	en	1424109519139917826	debebrown54	1483867152956497924	stevez28rs
1662598198924304384	1662554483568590852	"This quote that Elon Musk retweeted is not actually from Voltaire, it's from neo-Nazi and white supremacist Kevin Strom.

So weird how he keeps stumbling upon all of these white supremacist memes. I'm sure it's fine."	retweet	5/27/2023 23:14	en	82449507	mplank21	102594136	oneunderscore__
1661396081995907073	1661395298596319233	@guibiel_ Logo mais eu tÃ´ aÃ­ , por sua conta tÃ´ nem vendo kkk	reply	5/24/2023 15:37	pt	1627844434275495936	umbr3lla019		
1661396055026548739	1661391890707632130	"Well this seems totally normal.  BLM recorded $9M deficit in 2022 â€” but still paid millions to execs: tax docs
So where's the money coming from?
 https://t.co/ujj1F3tOhU via @nypost"	retweet	5/24/2023 15:37	en	1385057961110904832	chrissw0rld	1641813014117593089	resreboot
1662591819727745024	1662553145971539969	@ykeeex @diojodior cara essa foi a minha opiniÃ£o kkk mais c vc gostar q bom kkk	reply	5/27/2023 22:49	pt	1444503306630533124	_tod4su4		
1661726682737430530	1661684943594958848	".
....BLM Founder Patrisse Cullor has spent $ 3.2 Million buying 4 lavish homes...

Wouldn't want the IRS to INVESTIGATE.....since she's a Democrat... https://t.co/bDDHtrqR39"	retweet	5/25/2023 13:31	en	1854662366	starla8125	1521577684287070211	robinapplebymd
1662612048021458949	1662598638957363201	#Insiders Those of us who live in Melbourne recall Peter Dutton banging the race drum about "African" street gangs terrifying citizens. Divide (particularly working people) and rule is always a centrepiece of reactionary politics designed to protect powerful interests.	retweet	5/28/2023 0:09	en	2940262051	justoneopinion1	602403521	profpcdoherty
1662599293725999104	1662598638957363201	#Insiders Those of us who live in Melbourne recall Peter Dutton banging the race drum about "African" street gangs terrifying citizens. Divide (particularly working people) and rule is always a centrepiece of reactionary politics designed to protect powerful interests.	retweet	5/27/2023 23:18	en	265658131	grotwort	602403521	profpcdoherty
1662592746056474625	1662592021390036994	im liturrrllyy just a baby cuh dis lit me https://t.co/gN3ZHSjsyE	quote	5/27/2023 22:52	en	1653849612610838528	taxidermyboy__	1571007213036249089	cutestky
1662592763391782913	1662448065146503168	BLM &amp; Pride Flags must be BANNED from schools! If you agree drop a â™¥ï¸ retweet &amp; follow me! https://t.co/83l87SbXm8	retweet	5/27/2023 22:52	en	1465709425256108045	jacobrotert	1361906718670794754	jennifercandoli
1661287010072506381	1661280082789380096	@moondroup Muita quanto? Kkk	reply	5/24/2023 8:24	pt	1325077081466789888	diogoma27789670		
1662612653636820992	1662611596848295937	@CentralDoBrega O narrador kkk	reply	5/28/2023 0:12	pt	1647296891548315650	lucasngraa		
1662603420270751744	1662600283434926080	@Schizophrenesia Racism is the only way for recessive genes to survive. That's why all brown people band together because they can only get blacker. We must struggle to survive but the struggle makes us stronger, wiser, superior some might say	reply	5/27/2023 23:35	en	965621157323001856	ishyaboi1985	743463636346122241	schizophrenesia
1661286785962344448	1661284484866613249	In Israel, racism is there but not predominant. It's more of passive. Not active. And some places, you are viewed as one of their own. Other places, no. There is this lady that normally moves out of the pathway when we meet each morningðŸ˜­. It's like I mobe with an environmentâ€¦ https://t.co/RTADmbwQqu	retweet	5/24/2023 8:23	en	1538884508321300481	kim_njogu	992886834	kimuzi_
1662594148619149312	1662448065146503168	BLM &amp; Pride Flags must be BANNED from schools! If you agree drop a â™¥ï¸ retweet &amp; follow me! https://t.co/83l87SbXm8	retweet	5/27/2023 22:58	en	848687283196833793	randymaynard13	1361906718670794754	jennifercandoli
1661374424233156609	1661357534542790657	"Just getting on to see that Trump had his lawyers  demand a meeting with AG Garland to complain about Jack Smith.ðŸ¤£

Trump needs to be thankful he's a man, or some people might think he's too emotional, needy, and hysterical to be in politics.
#ProudBlue #TrumpIsALaughingStock https://t.co/Gcg1gDRk7c"	retweet	5/24/2023 14:11	en	185778994	kyrose777	1549456279361527809	namwella1961
1662604567022907393	1662599006579568640	"@mattmaj89000414 @ArielleScarcell â€œOppression from what?â€ 

Let me guess â€¦ youâ€™re a white, hetero, cisgender male! Check your privilege, farm boy!"	reply	5/27/2023 23:39	en	1226846303776321537	kpspellman		
1661770874159251456	1661741487024128001	@kkk_k02g å›ºãƒ„ã‚¤18	reply	5/25/2023 16:27	ja	1434848496360648706	_nov4_01		
1661674591926845440		If this doesnâ€™t stop you vaping then Iâ€™m sorry but nothing ever will https://t.co/KRRkUwj8VV	post	5/25/2023 10:04	en	916340652627189760	scrtdrugaddict		
1662601323622322177	1662592283936718848	@liliyblossoms blm tidur HAHAHAH	reply	5/27/2023 23:26	in	1322883313443328002	piileek	1659044782373761029	liliyblossoms
1662602172121460738	1662294116275740672	"i can excuse racism, homophobia, ableism, anti-semitism, islamophobia, using the n*zi salute, using slurs, and more but i draw the line at joe alwyn"	retweet	5/27/2023 23:30	en	605688905	seelyalater	1430367535296389125	enchanted1389
1662615070738878464	1662462081105383424	I was just discussing with a neighbor (with a PhD in neuroscience) how doctors turn studies about medical racism into more medical bias-- as a Black woman I get treated like my BLACKNESS puts me at more risk for health problems when the problem is the  ANTI-BLACKNESS of doctors.	retweet	5/28/2023 0:21	en	1503579129920192517	xchloeastyrx	758094541	khadastrophic
1661374406084493316	1661016325542772751	"If you're showing every club in spain , you should also show your own club. Araujo was called a ""sh*t m*nkey"" at the Bernabeu earlier this season.
Racism is not acceptable for any player. https://t.co/IP1fNLlm5x https://t.co/8fbAaVZLt3"	retweet	5/24/2023 14:11	en	1095689487026393089	josephkachi00	1484116969146171392	lewyball
1662615126120308750	1662121707375656962	"Standing right next to Ashli Babbitt when she was killed. No, he was not put on the FBI list. No, he is not sitting in a D.C. jail awaiting sentencing. 

https://t.co/QcVN96tfwO"	retweet	5/28/2023 0:21	en	2225891240	hudson7bob9	32598110	usbornnraised
1662605966360166409	1662273083510489092	"Wonderful to see that this crook is finally facing consequences. 

Now return the mansions. 

https://t.co/lBYLap2mQ9"	retweet	5/27/2023 23:45	en	1594844028763348994	kathlee43476181	878247600096509952	realcandaceo
1661669167840239618	1661664570686013443	@seuvicente1 @TerraBrasilnot Kkk	reply	5/25/2023 9:42	und	2276802813	eddy_assis		
1661396257888169991	1661371430666108932	"Only one way to End This:

END
The Nazi Trumpian Christofascist  Insurrectionist Terrorist GOP CultðŸ˜¡

End the Corrupt SCOTUS and their idea of
 ""A Well Regulated Militia.""ðŸ™„

Own All Three Branches in '25.
#ProudBlue #ONEV1 #DemVoice1 #ResistanceUnited https://t.co/cnuKxzrUtU"	retweet	5/24/2023 15:38	en	1385621981828165632	bkpr701	1621279611006103553	wontcavedave2
1662597277637292032	1662139914492821504	"Boston BLM Activist and Husband Indicted on Federal Fraud Charges

Monica Cannon-Grant and her husband, Clark Grant, allegedly used money from their nonprofit, Violence in Boston, to pay for rent, shopping sprees, hotels, car rentals, auto repairs, meal deliveries, and a summerâ€¦ https://t.co/s2Y7gtdKVo"	retweet	5/27/2023 23:10	en	2775224202	writermariecor	116384038	pepesgrandma
1662604633594900480	1662598993296195588	Estou com um sorriso de 50 dentes pois sim kkk AMANDA MEIRELLES	retweet	5/27/2023 23:40	pt	1638172965123629056	aline_apl17	711400821741772805	foryoumand
1662598923897249792	1662596281917734916	@xxcamore Bem vinda ao clube kkk https://t.co/uTSBe6WjqG	reply	5/27/2023 23:17	pt	2514591579	5h_babi		
1662599137349468161	1662584255027765248	Clarification: Nawaz Sharif was not attacked, PTI not involved. The clash took place between the police and Black Lives Matter (BLM) protestors on Bond Street when Nawaz sharif was at a store shopping. Coffee splashed on his car as BLM and police clashed. Khurram Butt deletesâ€¦ https://t.co/E79sXdAwgJ	retweet	5/27/2023 23:18	en	114252214	farah_lodhi	152797988	murtazaviews
1662606995688685568	1662588480843841536	I wanna bet the farm and the pickup along with it, that Tim Scott gets Trump's nod as his VP candidate when he wins the GOP nomination. Because he's Black. And Trump will think (see Herschel Walker), that supporting a Black person will somehow make him look less racist.ðŸ™„	retweet	5/27/2023 23:49	en	1606316653821599744	alicebl29219301	478407982	onefussyone
1662607374820024322	1662569633994383360	@jordancamargoo @conservacomenta Que mlk desenrolado kkk	reply	5/27/2023 23:51	pt	3127729455	felipewmartins1		
1661237916084097024	1660915266925080576	"Braverman has said people crossing the Channel on small boats â€œpossess values which are at odds with our countryâ€ as well as â€œheightened levels of criminalityâ€
Braverman's values include lying, obfuscation, racism, rule violation, condescension, &amp; duplicity
Not a good role model"	retweet	5/24/2023 5:09	en	1279529624519577604	jim_jowett	1539378523	suesuezep
1662607599525588993	1662267889745895425	This was after a blm riot.	quote	5/27/2023 23:51	en	36382706	macebuddy		
1662653115445682178	1662652855696736256	@A_Sao_Paulina mana te marquei lÃ¡ kkk	reply	5/28/2023 2:52	pt	1561782319115124736	goldocen01		
1662608723758526464	1662535692319088640	"Check this out on SOxCIAL ðŸ”¥

""Black [Americans].. far more likely to die at a younger age than white people due to the impacts of long-standing discrimination in access to health insurance, medical care, housing, employment &amp; other living necessities.""

https://t.co/zUtPXsbgvd"	retweet	5/27/2023 23:56	en	2484306847	drcarlamiller	1265229273549418497	grykngblakstate
1662608745854115842	1662504087798120449	"Ahead of January 6th, the FBI zeroed in on the Million MAGA March, and appeared to consider it a greater threat than the Secret Service did. 

Still, the FBI failed to lead to a response that was prepared to handle the planned violence. https://t.co/hGgdCbOpMQ"	retweet	5/27/2023 23:56	en	378271166	gabbaruce	22187085	crewcrew
1662651231259742208	1662650037208219648	@CoachRon8083 @gehrig38 Keep pretending systemic racism isnâ€™t still happening. Itâ€™s going great for society. Not at all why black unemployment is higher than every other racial group.	reply	5/28/2023 2:45	en	449704635	steveo2385	1179398990816784384	coachron8083
1662609909089705984	1662469360873619457	@JebraFaushay Nothing better than a white person who hates whites.  This is same person who thinks all whites are racist, then tries to tell a black person how to live their lives.	reply	5/28/2023 0:01	en	598708572	manchi1d71		
1662610355477168128	1662377458862268417	"The ""elite"" politicians, corporations, financiers, educators, sports bodies, unionists and religions can try their best to ""intimidate"" us into accepting the voice.

They are out of luck.

The choice is with the ordinary voters, and we vote NO to racism and division against us. https://t.co/lrMHOS0NcP"	retweet	5/28/2023 0:02	en	1497139530662813699	eveslizzie	987323724	johngri42042715
1662602166136340480	1662284457699622915	Kamala Harris has been so oppressed by racist white men that one of them put her in a mansion after he married her and the other one made her Vice President. https://t.co/oq3u6baxFb	retweet	5/27/2023 23:30	en	962450193953230849	tycho1985	3096147528	dom_lucre
1661504408851496960		"Hoje do nada o novato puxou conversa comigo kkk 
TÃ¡ bom nÃ©!"	post	5/24/2023 22:48	pt	1066334796	karem_paiva55		
1662602216182624258	1661930430088486913	"3 of them killed 30 people. 3 of them killed not a single soul. Look at the differences in the mugshots.

This is what the institution of racism and white supremacy looks like in our â€œjusticeâ€ system. https://t.co/ux7yt1WVyB"	retweet	5/27/2023 23:30	en	1214368801028005888	janetinman16	716432228	_sjpeace_
1662620915505479681		#mikesrandomthoughts #redwave2024 #bluelivesmatter #Senate #Congress #houseofrepresentatives #atwar #ATWA #JoeBiden #KamalaHarris #Trump2024  #CandaceOwens #antifascist #BLM #blacklivesmatter  #veterans #secondamendment  #supremecourt https://t.co/EIj37IQ70k	post	5/28/2023 0:44	qme	1013079830085210115	mike54371842		
1662609690801438721	1662121707375656962	"Standing right next to Ashli Babbitt when she was killed. No, he was not put on the FBI list. No, he is not sitting in a D.C. jail awaiting sentencing. 

https://t.co/QcVN96tfwO"	retweet	5/28/2023 0:00	en	1593762266922553345	myballswashot7	32598110	usbornnraised
1662611609787719680	1662530424705253378	This quote is not from Voltaire. Itâ€™s from white supremacist and Holocaust denier Kevin Alfred Strom, who pled guilty to possession of child pornography in 2008. Thatâ€™s who you just quoted to your 130 million followers @elonmusk. Delete your account and resign already. https://t.co/yOXmWWcb3V	retweet	5/28/2023 0:07	en	908529173492363264	_tukurito	739844197935644672	amoneyresists
1661506035343826944	1661503198748655621	@Rayane2807 Chata pra crc vc kkk	reply	5/24/2023 22:54	pt	898252812831916033	tayy0508		
1662621733319262211	1662560580211818497	Dr. Carl V. Hill of the @alzassociation told me racism is the â€œone-two punchâ€ factor that helps create health inequities and poor health outcomes for Black Americans. Genetics alone donâ€™t explain the inequities.	retweet	5/28/2023 0:48	en	1552817028741746688	doctorcayenne	17563292	kat__stafford
1662612862240538624	1662126102251184128	Three years ago, Black Twitter used this platform to galvanize a movement following the murder of George Floyd demanding an overdue and necessary racial reckoning in America. Three years and $44B later, Elon Musk is making sure that never happens again...	retweet	5/28/2023 0:12	en	3353195063	sage_h_s_adoren	16415036	vexedinthecity
1661237183704076289	1661235176389906432	We got our own  Africans blÂ£aching overseas because of racism ðŸ’”	retweet	5/24/2023 5:06	en	1251169388058882051	enock_twin	1556043772131262465	_weetu_
1661367764605386762	1661017383732133892	"@choquei ""clitoris e o unico orgao que serve exclusivamente pra dar prazer pra mulher""

oxi mudei de nome agora kkk"	retweet	5/24/2023 13:45	pt	1645973057570320388	lithiumguy3	1521969582193659905	smurfdovinicin
1662613406057132032		Acho q tÃ´ apaixonada denovooo kkk	post	5/28/2023 0:15	pt	1523726741533044737	babymarix3		
1662613103123783680	1662307440317300737	White Supremacists didn't get Biden's memo. https://t.co/UoNIeHy07U	retweet	5/28/2023 0:13	en	1604977954718568448	troyeccles1	1537225604554031104	ultradane
1662613274666336257		tentando entender o pq eu fiz isso kkkðŸ¤¡ que BURRA	post	5/28/2023 0:14	pt	944262731020062720	kudaibergennov_		
1662613533002018816	1662601136833015808	O melhor kkk	quote	5/28/2023 0:15	pt	1193708472442994691	021_niih		
1662626271690387459	1662589467809529856	"Why is everything gay? 

Buckle up, weâ€™re going down this gay rabbit hole.

The CEIâ€” Corporate Equality Indexâ€” is a woke credit score, that judges companies based on how many woke issues they are pushing. 

1. What is â€œwokeâ€? 
     A word co-oped from the black community byâ€¦"	retweet	5/28/2023 1:06	en	18845753	marchrhodus	37190937	trhlofficial
1662615713951916034	1662589467809529856	"Why is everything gay? 

Buckle up, weâ€™re going down this gay rabbit hole.

The CEIâ€” Corporate Equality Indexâ€” is a woke credit score, that judges companies based on how many woke issues they are pushing. 

1. What is â€œwokeâ€? 
     A word co-oped from the black community byâ€¦"	retweet	5/28/2023 0:24	en	1519082241116233728	rebeccajl4	37190937	trhlofficial
1662626770644811778		â€œRootsâ€ tried to show us how systemic racism started and because some people want to pretend like it didnâ€™t happen, we didnâ€™t learn. Soâ€¦here we are.	post	5/28/2023 1:08	en	204100067	biggesti		
1661249274368360449	1661245642034012161	@caratsmarket Blm ada yg tau kayanya nder, tp perkiraan ga sampe 1kg kayanya paling 800gr an	reply	5/24/2023 5:54	in	1526212458733445120	jakeu071		
